CAMPUS,APPOINTMENT_TITLE,APPOINTING_DEPT,APPT_ANNUAL_FTR,APPT_FTR_BASIS,APPT_FRACTION,AMT_OF_SALARY_PAID_FROM_GENL_FUND
Ann Arbor,EXECUTIVE SECRETARY,Athletics,87300.98,12-Month,1,0
Ann Arbor,PROFESSOR,MM Otolaryngology - HNS,240000,12-Month,1,0
Ann Arbor,PATIENT SERVICES INTERMEDIATE,MM PM&R PT/OT ACU Adm Office,49175.58,12-Month,0.8,0
Ann Arbor,RESEARCH SENIOR SUPERVISOR,Battery Lab,212495,12-Month,1,0
Ann Arbor,CONTRACT ADMINISTRATOR INTER,AEC-Administration,61483.97,12-Month,1,0
Ann Arbor,PATIENT SERVICES ASSOCIATE,MM South Main Ortho/Surg Tech,47501.56,12-Month,1,0
Ann Arbor,HOSPITAL COOK II,Patient Food Service AH,45115.2,12-Month,1,0
Ann Arbor,COMMUNICATIONS TOP EXEC UNIT,Michigan News,200000,12-Month,1,200000
Ann Arbor,CUSTOMER SERVICE SUPERVISOR,Univ Parking Svcs-Central Camp,57910,12-Month,1,0
Ann Arbor,PATIENT SERVICES SENIOR,MM Med Proc Unit - Tech,50448.16,12-Month,1,0
Ann Arbor,ASST PROFESSOR,PHARMACY Clinical Pharmacy,134000,12-Month,1,26800
Ann Arbor,TECH SUPPORT ANALYST ASSOCIATE,MM CW Child & Family Life,53820,12-Month,1,0
Ann Arbor,CLINICAL PROFESSOR,MM MSA ULAM Faculty,213854.88,12-Month,1,85541.95
Ann Arbor,SPONSORED RES/PGRM ADMIN INTER,UMOR Off Rsrch&Spnsr Prjs-ORSP,67359.5,12-Month,1,67359.5
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Emergency Department,79726.4,12-Month,0.9,0
Ann Arbor,CLIN CARE COORD COMPETENT-NE,MM BCSC CMC,127691.2,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL E,MM Post Anes Care Unit - UH,132142.4,12-Month,0.6,0
Ann Arbor,BILLING/PATIENT ACCT SPEC HLTH,Health Svc General Operations,45450.08,12-Month,1,0
Ann Arbor,ADMISSIONS OFFICER INTER,OUA Recruitment Administration,45000.02,12-Month,1,45000
Ann Arbor,CALL CENTER REP SENIOR,MM Contact Center-Gen Peds,51703.61,12-Month,1,0
Ann Arbor,CLINICAL ASSOC PROF,MM Neurology Department,180000,12-Month,1,0
Ann Arbor,CLINICAL INSTRUCTOR,MM Ophthal. & Visual Science,74984,12-Month,1,0
Ann Arbor,IT PROJECT SENIOR MANAGER,ROSS SCH Information Technolog,119000,12-Month,1,119000
Ann Arbor,MEDICAL ASSISTANT INTERMEDIATE,MM Taubman Medical Specialties,50316.67,12-Month,1,0
Ann Arbor,LEO LECTURER IV,Industrial & Operations Engin,126569.93,9-Month,1,126569.93
Ann Arbor,PROFESSOR,LSA Economics,412675,9-Month,1,288872.5
Ann Arbor,ADMISSIONS ASSISTANT DIRECTOR,School of Information,75000,12-Month,1,75000
Ann Arbor,RESEARCH PROFESSOR,ICPSR - Administration,425385,12-Month,1,0
Ann Arbor,CLINICAL ASSOC PROF,MM Neurology Department,180000,12-Month,0.58,57728.61
Ann Arbor,APP SYS ANALYST/PROGRAMMER SR,MM Operations Support Other,113230,12-Month,1,0
Ann Arbor,ADMIN SPECIALIST ASSOC HEALTH,MM Int Med-Pulm./Critical Care,58710.06,12-Month,1,0
Ann Arbor,ADMIN ASST SR HEALTHCARE,MM Pediatric Surgery Section,46999.94,12-Month,1,0
Ann Arbor,COMMUNICATIONS SPECIALIST,LSA UG: CGIS,54600,12-Month,1,54600
Ann Arbor,PROGRAM MANAGER,Ctr for Res on Learn & Teach,82105.34,12-Month,1,82105.34
Ann Arbor,ATHLETIC EVENT TICKET MANAGER,Athletics,66560,12-Month,1,0
Ann Arbor,HOUSE OFFICER IV,MM H.O. Anesthesiology,78740,12-Month,1,0
Ann Arbor,DENTAL ASSISTANT SENIOR,DENT OM Surgery/HD,52152.2,12-Month,0.8,20860.88
Ann Arbor,TELECOM INSTALL PROJ MGMT MGR,ITS Infra Net Dir of Bus,137778,12-Month,1,0
Ann Arbor,SOLUTION ARCHITECT INTER,OEM Technology Solutions,95344.13,12-Month,1,95344.13
Ann Arbor,STUDENT AFFAIRS PROGRAM MGR,Arts Initiative,72709.69,12-Month,1,72709.69
Ann Arbor,MEDICAL ASSISTANT ASSOCIATE,MM Plastic Surg - Tech,47113.52,12-Month,1,0
Ann Arbor,RESEARCH SCIENTIST,LSA Physics,114315,12-Month,1,5715.75
Ann Arbor,CLINICAL ASSOC PROF,MM Neurosurgery,250000,12-Month,0.37,0
Ann Arbor,RESEARCH LAB TECH INTERMEDIATE,MM Int Med-Cardiology,38110.08,12-Month,1,0
Ann Arbor,PROFESSOR,LSA Earth & Environmental Sci.,132586,9-Month,0.75,99439.5
Ann Arbor,PROFESSOR,Program in the Environment,132584.23,9-Month,0.25,33146.06
Ann Arbor,LEO LECTURER I,School of Information,82600,8-Month,0.4,31663.33
Ann Arbor,LEO LECTURER III,Epidemiology Department,82600,9-Month,1,82600
Ann Arbor,PROFESSOR,LSA Statistics,227981,9-Month,1,227981
Ann Arbor,INVESTMENT ANALYST SENIOR,Chief Investment Officer (CIO),145000,12-Month,1,0
Ann Arbor,PROFESSOR,MM Int Med-General Medicine,225000,12-Month,1,15576.75
Ann Arbor,ANNUAL GIVING OFFICER INTER,ROSS SCH Office of Advancement,56506.53,12-Month,1,56506.53
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC 7W,81244.8,12-Month,0.6,0
Ann Arbor,HOUSE OFFICER II,MM H.O. Ophthalmology Core,72800,12-Month,1,0
Ann Arbor,HOUSE OFFICER III,MM H.O. Internal Medicine,75712,12-Month,1,0
Ann Arbor,PROFESSOR,Urban Planning,170185,9-Month,1,170185
Ann Arbor,LIBRARIAN LEO-GLAM,Library Research - Copyright,126327.81,12-Month,1,126327.81
Ann Arbor,ASSOC PROFESSOR,LSA Organizational Studies,108008,9-Month,1,108008
Ann Arbor,PROFESSOR,LSA English Language & Lit.,115401,9-Month,0.5,0
Ann Arbor,PROFESSOR,LSA Judaic Studies,115401,9-Month,0.5,0
Ann Arbor,LEO LECTURER IV,LSA Linguistics,79959.48,9-Month,1,79959.49
Ann Arbor,PROFESSOR,LSA English Language & Lit.,168226,9-Month,1,84113
Ann Arbor,OS PROGRAMMER SENIOR,MM HITS AcadIT Tech Svc/Engage,83430,12-Month,1,0
Ann Arbor,CLINICAL PROFESSOR,G. Ford Sc Pub Pol,150858,9-Month,0.5,75429
Ann Arbor,ASSOC PROFESSOR,LSA Sociology,152452,9-Month,1,152452
Ann Arbor,ERP BUSINESS ANALYST SENIOR,ITS SS Service Center,97946,12-Month,1,97946
Ann Arbor,ASSOC PROFESSOR,MM Pharmacology Department,132612.5,12-Month,1,86198.13
Ann Arbor,CLINICAL ASST PROF,MM Pediatrics-Developmental Be,176932.13,12-Month,0.7,1238.52
Ann Arbor,REGISTERED NURSE - LEVEL D,MM CW 7E,85217.6,12-Month,0.7,0
Ann Arbor,CUST SVC ASSISTANT INTER,Registrar's Office,45999.98,12-Month,1,46000
Ann Arbor,RESEARCH PROFESSOR,SRC-Health Econ & Publc Policy,310500,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,MM Int Med-Hospital Medicine,225000,12-Month,0.6,0
Ann Arbor,CLINICAL ASST PROF,MM Pediatrics-Hospitalists,183260.12,12-Month,0.4,733.04
Ann Arbor,ADMINISTRATIVE ASSISTANT INTER,LSA II: Donia Human Rights Ctr,48720,12-Month,0.5,0
Ann Arbor,HOUSE OFFICER II,MM H.O. Surgery Core,72800,12-Month,1,0
Ann Arbor,ASSOC PROFESSOR,LSA English Language & Lit.,112306,9-Month,1,112306
Ann Arbor,EAP COUNSELOR,MH-Behavioral Health,91936,12-Month,1,0
Ann Arbor,RECRUITING COORD SR UNIT,Stamps School of Art & Design,67513.96,12-Month,1,67513.96
Ann Arbor,PA SURGICAL SPECIALTY,MM Gen Surg Clinic - Tech,120830,12-Month,1,0
Ann Arbor,CLINICAL ASSOC PROF,MM Pathology Department,170738.98,12-Month,1,0
Ann Arbor,LICENSED PRACTICAL NURSE,MM Photochem/Psoriasis Svcs,60327.84,12-Month,1,0
Ann Arbor,CLINICAL NURSING DIRECTOR-UNIT,MM ACS Nursing Care,177860.4,12-Month,1,0
Ann Arbor,COMPUTERIZED TOMOGRAPHY TECHNO,MM Radiology UH,84420.99,12-Month,0.9,0
Ann Arbor,SOFTWARE ENGINEER SENIOR,Michigan Creative,113568,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW 8W,92123.2,12-Month,0.6,0
Ann Arbor,ADMINISTRATIVE ASSISTANT SR,LSA Dean: Human Resources,65825.59,12-Month,0.75,49369.19
Ann Arbor,MULTIMEDIA DESIGNER,DENT Marcom,61950,12-Month,1,61950
Ann Arbor,INFO RESOURCES ASSISTANT SR,Library Operations - CAS & DL,49898.92,12-Month,1,49898.92
Ann Arbor,RESEARCH AREA SPECIALIST SR,"SRO Design, Meth, Stat Support",119932.13,12-Month,1,0
Ann Arbor,HISTOTECHNOLOGIST,MM Surg/Necropsy Path,73382.36,12-Month,1,0
Ann Arbor,CLINICAL INSTRUCTOR,MM Urology,115584,12-Month,0.25,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Oper Rooms - Univ Hospital,85966.4,12-Month,1,0
Ann Arbor,PATIENT PLACEMENT COORDINATOR,MM -Admissions Bed Coordinate,94593.14,12-Month,1,0
Ann Arbor,RESEARCH LAB SPECIALIST SENIOR,MM Surgery Department,93363.3,12-Month,1,0
Ann Arbor,MEDICAL TECHNOLOGIST,MM Pathology Blood Bank,73676.95,12-Month,0.8,0
Ann Arbor,ADMIN SPECIALIST ASSOC HEALTH,MM Dermatology Department,69218.59,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW VVWH,85966.4,12-Month,0.9,0
Ann Arbor,GOVERNMENT RELATIONS SPEC,VP for Government Relations,82742.4,12-Month,1,82742.4
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW 8W,98633.6,12-Month,0.9,0
Ann Arbor,ADMIN ASST INTER HEALTHCARE,MM Volunteer Svcs,49069.53,12-Month,1,0
Ann Arbor,IS ADMINISTRATION & PLN MGR,MM HITS BusIT Product Delivery,130000,12-Month,1,0
Ann Arbor,SOCIAL WORKER MSW,MM Soc Wrk - Adm & Guest Suprt,71113.23,12-Month,1,0
Ann Arbor,ACADEMIC PROGRAM SPECIALIST,Center for Academic Innovation,41600,12-Month,0.25,10400
Ann Arbor,PATIENT SERVICES SENIOR,MM Oral Surg Med Inn Clinic,52301.88,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC 5C,92123.2,12-Month,0.9,0
Ann Arbor,DATA ARCHITECT LEAD,MM Ophthal. & Visual Science,128750,12-Month,1,0
Ann Arbor,DENTAL ASSISTANT SENIOR,DENT Prosthodontics,59618.33,12-Month,1,0
Ann Arbor,CLINICAL RESEARCH ASSISTANT,MM Pediatrics-Endocrinology,45279.89,12-Month,1,0
Ann Arbor,PATIENT REGISTRATION SPEC,MM Rev Cycle (PTO),37413.74,12-Month,1,0
Ann Arbor,SR OPER ENG ST LEAD DES (NCRC),Labor Services - Utilities,89315.2,12-Month,1,89315.2
Ann Arbor,MAINTENANCE MECHANIC III,Alumni Association,61110.4,12-Month,1,0
Ann Arbor,LABORATORY TECHNICIAN,MM CPU Central/Recovery,49818.83,12-Month,0.9,0
Ann Arbor,PROGRAM MANAGER,Labor Services - Utilities,110240,12-Month,1,110240
Ann Arbor,ADMINISTRATIVE ASSISTANT INTER,OSCR,41200.12,12-Month,1,41200
Ann Arbor,ANIMAL AIDE,MM Lab Animal Medicine Unit,42785.6,12-Month,1,0
Ann Arbor,ATTORNEY MANAGER,Student Legal Services,176589.93,12-Month,1,176589.93
Ann Arbor,DIRECTOR,LSA Ctr for Social Solutions,347081,9-Month,0.5,173540.5
Ann Arbor,PROFESSOR,G. Ford Sc Pub Pol,345412,9-Month,0.25,86353
Ann Arbor,PROFESSOR,LSA DAAS,347081,9-Month,0.12,43385.13
Ann Arbor,PROFESSOR,LSA History,347081,9-Month,0.12,43385.13
Ann Arbor,PATIENT SERVICES ASSOCIATE,MM Emergency Department,40427.62,12-Month,0.9,0
Ann Arbor,RESEARCH AREA SPECIALIST LEAD,MM Int Med-Rheumatology,96495.28,12-Month,0.6,0
Ann Arbor,RESPIRATORY THERAPY TECHNICIAN,MM Resp/Cardiov Svcs,55066.91,12-Month,1,0
Ann Arbor,POSTAL CLERK I,MM Facilities,42785.6,12-Month,1,0
Ann Arbor,LEO ADJUNCT LECTURER,Sch for Environ and Sustain,133013.52,8-Month,0.06,7648.24
Ann Arbor,RESEARCH AREA SPECIALIST LEAD,SEAS Ctr for Sustain Systems,96661.98,12-Month,0.94,0
Ann Arbor,DATA CONTROL CLERK SENIOR,OUA Processing,40999.92,12-Month,1,41000
Ann Arbor,PATIENT SERVICES INTERMEDIATE,MM CW Hemophilia/COAG CMS,49037.13,12-Month,1,0
Ann Arbor,ALLIED HEALTH ASSOCIATE SUPR,MM CW Path O/P Phlebotomy,49343.9,12-Month,1,0
Ann Arbor,CALL CENTER REP INTER,MM Contact Center-Oto/Urology,42028.53,12-Month,1,0
Ann Arbor,PATIENT CARE TECH ASSOCIATE,MM UH CVC CVC4,38177.57,12-Month,0.75,0
Ann Arbor,ADJUNCT CLIN ASSOC PROF,MM Anesthesiology Department,231500,12-Month,0.4,0
Ann Arbor,UNIT CUSTODIAN,MM Environmental Svcs-EVE,40040,12-Month,0.5,0
Ann Arbor,ACAD &/OR RES PRGM OFCR ASSOC,UMOR MI Inst for Data Science,88400,12-Month,1,0
Ann Arbor,CUSTODIAN I,Building Services,38750.4,12-Month,1,38750.4
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Emergency Department,95305.6,12-Month,0.9,0
Ann Arbor,ACADEMIC PROGRAM SPECIALIST,ROSS SCH Executive Education,71397.31,12-Month,1,0
Ann Arbor,STORAGE ENGINEERING MANAGER,ITS SysOps Storage,150800,12-Month,1,150800
Ann Arbor,HIGH VOLTAGE ELECTRICIAN,Utilities Electrical Maint,104291.2,12-Month,1,0
Ann Arbor,OPHTHALMIC TECHNICIAN ASSOC,MM KEC Huron River Drive,45920.2,12-Month,1,0
Ann Arbor,CHAPLAIN HLTH,MM Spiritual Care,46144,12-Month,1,0
Ann Arbor,CLINICAL RESEARCH COORD ASSOC,School of Kinesiology,52000,12-Month,0.47,24700
Ann Arbor,HOUSE OFFICER IV,MM H.O. Peds - Hem/Onc,78740,12-Month,1,0
Ann Arbor,LEO LECTURER III,CoE Technical Communication,74262.56,9-Month,1,74262.56
Ann Arbor,OR INSTRUMENT PROC II,MM CW Oper Room-Mott-Instr,50440,12-Month,1,0
Ann Arbor,GRADUATE ASST COACH,Athletics,55000,12-Month,1,0
Ann Arbor,NP GENERAL MEDICINE,MM RAHS - Ypsi High School,147085,12-Month,1,0
Ann Arbor,COMPLIANCE MANAGER,MM Compliance,113660.19,12-Month,1,0
Ann Arbor,MEDICAL ASSISTANT ASSOCIATE,MM Family Med at Dominos Farm,52369.61,12-Month,1,0
Ann Arbor,CALL CENTER REP INTER,MM Contact Center-Gen Med,48016.54,12-Month,1,0
Ann Arbor,CUSTODIAN II,MM Environmental Svcs-MN,40040,12-Month,1,0
Ann Arbor,ASSISTANT PROGRAM MANAGER,Housing-Information,67600,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL E,MM CW Oper Room - Mott,132142.4,12-Month,0.9,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Emergency Department,79726.4,12-Month,0.9,0
Ann Arbor,ADMIN MANAGER SR HEALTHCARE,MM Plastic Surgery Section,146680,12-Month,1,14668
Ann Arbor,CLINICAL/RESIDENT ASSISTANT,MM Peds Administration,43775.12,12-Month,1,0
Ann Arbor,CLINICAL PHARMACIST,MM Specialty Pharmacy,163660.1,12-Month,0.8,0
Ann Arbor,CUSTODIAN I,Building Services,38750.4,12-Month,1,38750.4
Ann Arbor,PROFESSOR,LSA Psychology,244000,9-Month,1,244000
Ann Arbor,CLIN RES PROJECT MANAGER,MM Emergency Medicine UM Adult,101312.73,12-Month,1,0
Ann Arbor,PHARMACY TECHNICIAN INTER,MM UH Pharmacy Services,46170.73,12-Month,0.8,0
Ann Arbor,TRANSIT COACH OPERATOR,Transportation Services,56180.8,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,PHARMACY Clinical Pharmacy,158971,12-Month,0.6,15897.48
Ann Arbor,SOCIAL WORKER MSW,MM Soc Wrk - Adm & Guest Suprt,71113.23,12-Month,0.8,0
Ann Arbor,PATIENT SERVICES INTERMEDIATE,MM CPU Central/Recovery,44475.96,12-Month,1,0
Ann Arbor,PATIENT SERVICES ASSOCIATE,MM CW Children's Emergency Svc,38402.78,12-Month,1,0
Ann Arbor,UNIT CUSTODIAN,MM Environmental Svcs-EVE,40040,12-Month,0.8,0
Ann Arbor,RESPIRATORY THERAPY TECHNICIAN,MM CW Peds Pulmonary Function,58704.17,12-Month,0.9,0
Ann Arbor,CLINICAL INFO ANALYST SR,MM TC Administration,88200.72,12-Month,1,0
Ann Arbor,ADMINISTRATIVE ASSISTANT INTER,SRO-Data Collection Operations,52000.08,12-Month,1,0
Ann Arbor,ACCOUNTS PAYABLE CLERK INTER,Shared Services Center - FIN,41533.44,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL A,MM CW Children's Emergency Svc,75608,12-Month,1,0
Ann Arbor,PATIENT CARE TECH ASSOCIATE,MM CW Radiology C & W,41460.53,12-Month,1,0
Ann Arbor,ASSOC PROFESSOR,MM Pediatrics-Pulmonary Medici,225786.75,12-Month,0.7,0
Ann Arbor,CLINICAL ASST PROF,MM PM&R,218882.21,12-Month,1,0
Ann Arbor,SR BILL CLK/PAT ACCT REP HLTH,MM Rev Cycle (PTO),56640,12-Month,1,0
Ann Arbor,DESKTOP SUPPORT SPECIALIST SR,MM HITS ETS DeviceOps-MCD,71585.08,12-Month,1,0
Ann Arbor,DESKTOP SUPPORT SPECIALIST SR,MM HITS ETS DeviceOps-RDS,78120.74,12-Month,1,0
Ann Arbor,ASSOC LIBRARIAN LEO-GLAM,Strategic Planning,69926.89,12-Month,1,69926.89
Ann Arbor,MEDICAL ASSISTANT INTERMEDIATE,MM Medsport Dominos Neuro,56807.62,12-Month,1,0
Ann Arbor,CLINICAL INFO ANALYST LD,MM Int Med-Pulm./Critical Care,103842.47,12-Month,1,0
Ann Arbor,BUDGET ANALYST SENIOR,Library Deans Office - Finance,85255,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC 7B,125902.4,12-Month,0.9,0
Ann Arbor,RESEARCH FELLOW,MM Comp Med and Bioinformatics,62000,12-Month,1,12400
Ann Arbor,SOCIAL WORKER MSW,MM OH Care Mgt  ED Social Wrk,77232.42,12-Month,0.9,0
Ann Arbor,RESEARCH FELLOW,Aerospace Engineering,56484,12-Month,1,56484
Ann Arbor,BUSINESS SYSTEMS ANALYST INTER,MM Path MLabs Division,77500,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,MM Comp Med and Bioinformatics,62000,12-Month,1,12400
Ann Arbor,RESEARCH FELLOW,Civil & Environmental Engr,60000,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,Civil & Environmental Engr,56484,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,Mechanical Engineering,65000,12-Month,1,0
Ann Arbor,ASST PROFESSOR,Climate and Space Sciences Eng,109430,9-Month,1,109430
Ann Arbor,INSTRUCTIONAL LEARNING SENIOR,LSA UG: Language Resource Ctr.,75121,12-Month,1,75121
Ann Arbor,RESEARCH FELLOW,SRC-Social Envir & Health,72450,12-Month,1,0
Ann Arbor,HOUSE OFFICER III,MM H.O. Internal Medicine,75712,12-Month,1,0
Ann Arbor,RPA PROCESS ANALYST INTER,MM Rev Cycle (PTO),68348.23,12-Month,1,0
Ann Arbor,RESEARCH LAB SPECIALIST INTER,Life Sciences Institute-Admin,72460.5,12-Month,1,0
Ann Arbor,RESEARCH ASST PROFESSOR,MM Anesthesiology Department,108060.39,12-Month,1,0
Ann Arbor,RESEARCH LAB SPECIALIST INTER,MM Michigan Neuroscience Inst,60876.17,12-Month,1,0
Ann Arbor,RESEARCH INVESTIGATOR,MM Microbiology and Immunology,69461.14,12-Month,1,0
Ann Arbor,ASSOC PROFESSOR,Biostatistics Department,138105,9-Month,1,100968.57
Ann Arbor,CLINICAL ASSOC PROF,MM Orthopaedic Surgery,205000,12-Month,1,0
Ann Arbor,FOOD SVC WORKER I,MI Dining - Administration,38750.4,12-Month,1,0
Ann Arbor,ADMIN SPECIALIST ASSOC HEALTH,MM Ctr fr Translational Path.,52999.96,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,DENT Bio & Materials Science,56484,12-Month,1,56484
Ann Arbor,RESEARCH LAB SPECIALIST LEAD,DENT Bio & Materials Science,69010,12-Month,1,69010
Ann Arbor,HOUSE OFFICER I,MM H.O. Internal Medicine,70000,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,UMOR MI Inst for Data Science,74000,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,PHARMACY Pharmaceutical Sci,56484,12-Month,1,0
Ann Arbor,ASST PROFESSOR,MM Biomedical Engineering - MS,158889,12-Month,1,63555.6
Ann Arbor,RESEARCH FELLOW,Climate and Space Sciences Eng,65000,12-Month,1,65000
Ann Arbor,PROFESSOR,LSA Earth & Environmental Sci.,139238,9-Month,1,139238
Ann Arbor,RESEARCH LAB SPECIALIST INTER,MM GSA - Administrtn (GSA/ADM),60770,12-Month,1,0
Ann Arbor,FOOD SVC WORKER I,MI Dining - Administration,38750.4,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,"MM Metabolism, Endo & Diabetes",57300,12-Month,1,0
Ann Arbor,APP SYS ANALYST/PROGRAMMER SR,MM HITS CRC Clinical Apps,113131.42,12-Month,1,0
Ann Arbor,STATISTICIAN INTERMEDIATE,Biostatistics Department,62733,12-Month,1,0
Ann Arbor,ASST PROFESSOR,EECS - ECE Division,120000,9-Month,1,120000
Ann Arbor,BIOINFO-COMPUT BIOLOGIST INTER,Biostatistics Department,83352,12-Month,1,83352
Ann Arbor,RESEARCH ASSOCIATE,MM Family Medicine,52000,12-Month,1,0
Ann Arbor,RESEARCH ADMINISTRATOR SR,Health Management and Policy,92907,12-Month,1,92907
Ann Arbor,HOUSE OFFICER III,MM H.O. Radiology DR Core,75712,12-Month,1,0
Ann Arbor,ASSOC PROFESSOR,Ross School of Business,256000,9-Month,1,230400
Ann Arbor,PROFESSOR,MM Human Genetics Department,212878,12-Month,0.75,78904.83
Ann Arbor,PROFESSOR,MM Comp Med and Bioinformatics,212878,12-Month,0.25,53219.5
Ann Arbor,CLINICAL ASST PROF,DENT Prosthodontics,125878.17,12-Month,1,125878.17
Ann Arbor,BUSINESS PROC CONSULTANT LEAD,MM CW Mott Administration,117755.18,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,EECS - ECE Division,57000,12-Month,1,57000
Ann Arbor,LEO LECTURER IV,LSA Asian Languages & Cultures,106521.91,9-Month,1,106521.91
Ann Arbor,RESEARCH LAB SPECIALIST INTER,PHARMACY Pharmaceutical Sci,57638,12-Month,1,0
Ann Arbor,LEO ADJUNCT LECTURER,School of Information,82600,8-Month,0.2,15831.67
Ann Arbor,RESEARCH FELLOW,School of Information,82400,12-Month,0.6,8240.16
Ann Arbor,ACCOUNTANT INTERMEDIATE,Michigan Radio,55000,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,School of Information,64890,12-Month,1,64890
Ann Arbor,PROFESSOR,LSA Physics,154208,9-Month,1,154208
Ann Arbor,PROFESSOR,School of Social Work,183158.12,9-Month,1,183158.12
Ann Arbor,RESEARCH FELLOW,Civil & Environmental Engr,60000,12-Month,1,60000
Ann Arbor,RESEARCH AREA SPECIALIST ASSOC,MM Int Med-Pulm./Critical Care,45000,12-Month,0.6,0
Ann Arbor,ASST PROFESSOR,Aerospace Engineering,107850,9-Month,1,95986.5
Ann Arbor,RESEARCH FELLOW,MM Pharmacology Department,57300,12-Month,1,0
Ann Arbor,ASSOC PROFESSOR,LSA Molec./Cell./Develop. Bio,107742,9-Month,1,107742
Ann Arbor,ASST PROFESSOR,DENT Bio & Materials Science,131962.5,12-Month,0.25,32990.63
Ann Arbor,RESEARCH ASST PROFESSOR,Life Sciences Institute-Admin,133256.25,12-Month,0.75,0
Ann Arbor,RESEARCH INVESTIGATOR,MM Ophthal. & Visual Science,72100,12-Month,1,0
Ann Arbor,RESEARCH PROFESSOR,MM GSA - Administrtn (GSA/ADM),120000,12-Month,1,0
Ann Arbor,ASSOC PROFESSOR,MM Int Med-Hematology/Oncology,225000,12-Month,1,15378.75
Ann Arbor,LABORATORY TECH GENERAL ASSOC,PHARMACY Pharmaceutical Sci,45540.04,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,LSA Physics,59000,12-Month,1,0
Ann Arbor,MEDICAL ASSISTANT ASSOCIATE,MM Ypsilanti Health Center,47390.42,12-Month,1,0
Ann Arbor,BUSINESS SYSTEMS ANALYST INTER,ICPSR-Product & UX Unit,79926,12-Month,1,0
Ann Arbor,APP PROGRAMMER/ANALYST ASSOC,MM Pathology Department,54999.88,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,Life Sciences Institute-Admin,56880,12-Month,1,0
Ann Arbor,CLINICAL ASSOC PROF,MM Pathology Department,161334.05,12-Month,1,0
Ann Arbor,ASST RES SCIENTIST,MM Int Med-Gastroenterology,74195,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,LSA Physics,55000,12-Month,1,0
Ann Arbor,RESEARCH TECHNICIAN ASSOCIATE,MM Ctr fr Translational Path.,35019.94,12-Month,1,0
Ann Arbor,ASSOC RES SCIENTIST,Life Sciences Institute-Admin,107504.8,12-Month,1,0
Ann Arbor,OPTOMETRIST,Health Svc Clinic Operations,126738.92,12-Month,1,0
Ann Arbor,RESEARCH ADMINISTRATION MG,MM Orthopaedic Surgery,121029.96,12-Month,1,6051.5
Ann Arbor,WEB APPLICATIONS DEVELOPER,Biostatistics Department,91104,12-Month,1,9110.4
Ann Arbor,RESEARCH FELLOW,Biomedical Engineering,61572,12-Month,1,0
Ann Arbor,RESEARCH LABORATORY TECH SR,PHARMACY Medicinal Chemistry,47609.9,12-Month,0.5,0
Ann Arbor,RESEARCH LAB SPECIALIST LEAD,Life Sciences Institute-Admin,79668.26,12-Month,1,0
Ann Arbor,ASST RES SCIENTIST,Naval Arch & Marine Dept,77750,12-Month,1,3887.5
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Acute Hemodialysis,123448,12-Month,0.9,0
Ann Arbor,RESEARCH FELLOW,MM Molec & Integratv Physiolog,56484,12-Month,1,0
Ann Arbor,RESEARCH LAB SPECIALIST INTER,MM Neurology Department,68145.61,12-Month,1,0
Ann Arbor,APP PROGRAMMER/ANALYST SR,MM HITS EDIS Data Warehousing,107858.67,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,Life Sciences Institute-Admin,59592,12-Month,1,0
Ann Arbor,ASST RES SCIENTIST,MM Pathology Department,84698.19,12-Month,1,0
Ann Arbor,APP PROGRAMMER/ANALYST LD,Kidney Epidemiology & Cost Ctr,117111.6,12-Month,1,0
Ann Arbor,LICENSED PRACTICAL NURSE,MM CW Path O/P Phlebotomy,61363.48,12-Month,1,0
Ann Arbor,RESEARCH LAB SPECIALIST SENIOR,MM Int Med-Gastroenterology,67810.05,12-Month,1,0
