CAMPUS,APPOINTMENT_TITLE,APPOINTING_DEPT,APPT_ANNUAL_FTR,APPT_FTR_BASIS,APPT_FRACTION,AMT_OF_SALARY_PAID_FROM_GENL_FUND
Ann Arbor,COUNSELING PSYCHOLOGIST,Counseling Services,71676.13,12-Month,1,71676.13
Ann Arbor,SR AUTOCLAVE MAINT & REPAIR,MM Building Utilities,84136.00,12-Month,1,0
Ann Arbor,RESEARCH PROFESSOR EMERITUS/A,SRC - Youth & Social Issues,254019.00,12-Month,0.25,0
Ann Arbor,MULTIMEDIA DESIGNER,Duderstadt Ctr Emerging Tech,73250.00,12-Month,1,73250.00
Ann Arbor,RETAIL STORE MANAGER,Maize & Blue Cupboard,54762.74,12-Month,1,0
Ann Arbor,RESEARCH ASST PROFESSOR,MM Comp Med and Bioinformatics,96408.00,12-Month,1,96408.00
Ann Arbor,ASST PROFESSOR,MM Microbiology and Immunology,125000.00,12-Month,1,50000.00
Ann Arbor,ASSOC PROFESSOR,"School of Music,Theatre&Dance",108615.00,9-Month,0.5,54308.00
Ann Arbor,ASSOC PROFESSOR,School of Information,157639.00,9-Month,0.5,78820.00
Ann Arbor,EDUC NURSE COORD EXPERT-NE,MM CW 10E,123905.60,12-Month,1,0
Ann Arbor,STOCKKEEPER IV,Logistics,54537.60,12-Month,1,0
Ann Arbor,ACAD &/OR RES PRGM OFCR INTER,LSA UG: Student Acad. Affairs,84288.00,12-Month,1,84288.00
Ann Arbor,CERTIFIED WELDER,Metal Shops,92726.40,12-Month,1,92726.40
Ann Arbor,RESEARCH INVESTIGATOR,Population Studies Center,86940.00,12-Month,0.5,0
Ann Arbor,DIVISION FINANCIAL TOP EXEC,ROSS SCH Finance Office,279086.80,12-Month,1,279086.80
Ann Arbor,ASST RES SCIENTIST,Sch for Environ and Sustain,80340.00,12-Month,1,33477.68
Ann Arbor,MARKETING COORDINATOR,Taubman College Administration,50000.00,12-Month,1,50000.00
Ann Arbor,PROJECT LEAD MANAGER,MM Quality - CDI Admin,117207.83,12-Month,1,0
Ann Arbor,BUSINESS ADMINISTRATOR INTER,"LSA Film,Television,and Media",126500.00,12-Month,0.33,41745.00
Ann Arbor,BUSINESS ADMINISTRATOR LEAD,LSA Communication and Media,126500.00,12-Month,0.33,42377.50
Ann Arbor,BUSINESS ADMINISTRATOR LEAD,LSA Women's and Gender Studies,126500.00,12-Month,0.33,42377.50
Ann Arbor,CLINICAL SUBJECTS ASSOCIATE,MM Emergency Medicine UM Adult,32999.98,12-Month,1,0
Ann Arbor,PROFESSOR,Environmental Health Sciences,143855.00,9-Month,0.75,61189.44
Ann Arbor,PROFESSOR,Epidemiology Department,138900.00,9-Month,0.25,34725.00
Ann Arbor,RESEARCH INVESTIGATOR,SOE-Educational Studies,70699.20,12-Month,1,70699.20
Ann Arbor,CLINICAL ASST PROF,MM GSA - Administrtn (GSA/ADM),225000.00,12-Month,1,0
Ann Arbor,CLIN CARE COORD COMPETENT-NE,MM CW OB/GYN Clinic Tech,120452.80,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Nsg Clin Support SWAT,93059.20,12-Month,0.9,0
Ann Arbor,NURSING SUPERVISOR,MM UH CVC 5C,104273.29,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,Health Svc Clinic Operations,96324.80,12-Month,1,0
Ann Arbor,APPLICATION ARCHITECT SENIOR,Center for Academic Innovation,120000.00,12-Month,1,0
Ann Arbor,ADMIN ASST INTER HEALTHCARE,MM GSA - Administrtn (GSA/ADM),49809.95,12-Month,1,0
Ann Arbor,RESEARCH ADMINISTRATOR SR,MM Internal Medicine Departmnt,79294.60,12-Month,1,0
Ann Arbor,PATIENT SERVICES INTERMEDIATE,DENT Patient Services,52128.31,12-Month,1,52128.31
Ann Arbor,ENVIRONMENT HLTH & SAFETY MGR,EH&S,135049.91,12-Month,1,135049.91
Ann Arbor,CONSULTANT,MM Ofc of Grad & Postdoc Stud.,177107.00,12-Month,0.1,0
Ann Arbor,PROFESSOR,MM Microbiology and Immunology,177107.00,12-Month,0.9,106263.60
Ann Arbor,MANAGED CARE DIRECTOR,MM Managed Care & Contracting,271700.00,12-Month,1,0
Ann Arbor,APP TRAINING FELLOW,MM Nsg OH APRN Admin,65000.00,12-Month,1,0
Ann Arbor,DESKTOP SUPPORT SPEC INTER,"School of Music,Theatre&Dance",58995.00,12-Month,1,58995.00
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW CSR Peds,78145.60,12-Month,0.9,0
Ann Arbor,PROFESSOR,MM GSA - Administrtn (GSA/ADM),250000.00,12-Month,0.5,0
Ann Arbor,PERFUSIONIST - CERTIFIED,MM Perfusion Services - CVC,162680.38,12-Month,1,0
Ann Arbor,RESEARCH AREA SPECIALIST ASSOC,Epidemiology Department,48024.00,12-Month,1,0
Ann Arbor,GENETIC COUNSELOR ASSOC,MM CW-Ped BMT & HEM/ONC,79392.83,12-Month,1,0
Ann Arbor,CURATOR,LSA Museum of Anthro Arch,164440.00,12-Month,0.5,82220.00
Ann Arbor,PROFESSOR,LSA Anthropology,164440.00,12-Month,0.5,82220.00
Ann Arbor,PROFESSOR,MM Cell & Developmntl Biology,203848.00,12-Month,1,161039.92
Ann Arbor,CLINICAL ASST PROF,MM Allergy Division,177425.00,12-Month,1,0
Ann Arbor,CALL CENTER REP INTER,MM Contact Center-Medical Spec,46118.02,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW 8W,116459.20,12-Month,0.9,0
Ann Arbor,BUYER ASSOCIATE,Logistics,61901.59,12-Month,1,0
Ann Arbor,PATIENT SERVICES ASSISTANT,Health Svc Clinic Operations,37591.52,12-Month,1,0
Ann Arbor,WEB DESIGNER/ADMINISTRATOR SR,Michigan Creative,91000.00,12-Month,1,0
Ann Arbor,COMPLIANCE SPECIALIST ASSOC,OVPR Integrity and Compliance,62400.00,12-Month,1,62400.00
Ann Arbor,CUSTODIAN I,Building Services,37627.20,12-Month,1,37627.20
Ann Arbor,OCCUPATIONAL THERAPIST,MM Acute Care Team,93788.39,12-Month,1,0
Ann Arbor,CUSTODIAN II,Student Life Facilities North,40164.80,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW VVWH,76648.00,12-Month,0.9,0
Ann Arbor,UNIT CUSTODIAN,MM Environmental Svcs - DAYS,38875.20,12-Month,1,0
Ann Arbor,NP MEDICAL SUBSPECIALTY TIER 2,MM Northville Adult Clinic,119903.98,12-Month,1,0
Ann Arbor,ACTIVITY THERAPY COORDINATOR,MM Silver Club Programs,39405.19,12-Month,0.8,0
Ann Arbor,MEDICAL ASSISTANT ASSOCIATE,MM Northville Adult Clinic,47380.13,12-Month,1,0
Ann Arbor,MEDICAL ASSISTANT ASSOCIATE,MM Plastic Surg - Tech,47380.13,12-Month,1,0
Ann Arbor,RESEARCH AREA SPECIALIST SR,School of Social Work,84822.94,12-Month,1,0
Ann Arbor,CUSTODIAN I,Building Services,37627.20,12-Month,1,37627.20
Ann Arbor,PATIENT SERVICES ASSOCIATE,MM Canton Health Center,45244.30,12-Month,1,0
Ann Arbor,MRI TECHNOLOGIST,MM Department of Radiology,91577.84,12-Month,1,0
Ann Arbor,PATIENT SERVICES ASSOCIATE,MM Radiology UH,37756.79,12-Month,1,0
Ann Arbor,PROJECT ASSOCIATE MANAGER,Bold Challenges,62400.00,12-Month,1,62400.00
Ann Arbor,RESEARCH LAB SPECIALIST SENIOR,"MM Metabolism, Endo & Diabetes",72534.58,12-Month,0.2,0
Ann Arbor,REGISTERED NURSE - LEVEL D,MM UH CVC 4C,120452.80,12-Month,0.3,0
Ann Arbor,LEO LECTURER I,LSA Germanic Languages & Lit.,53581.58,8-Month,1,51889.52
Ann Arbor,EEG TECHNOLOGIST - NONREGISTER,MM CW Pediatric Epilepsy,58709.48,12-Month,1,0
Ann Arbor,STATISTICIAN STAFF SPECIALIST,MM Int Med-Hospital Medicine,99275.00,12-Month,1,0
Ann Arbor,FACILITIES ASSISTANT,Duderstadt Ctr Facilities,42750.00,12-Month,1,42750.00
Ann Arbor,LABORATORY TECHNICIAN,MM Chemical Pathology,37500.06,12-Month,0.75,0
Ann Arbor,PATIENT SERVICES ASSISTANT,MM Psych Emergency Svc,44922.02,12-Month,1,0
Ann Arbor,CUSTODIAN I,Building Services,37627.20,12-Month,1,37627.20
Ann Arbor,DESKTOP SUPPORT SPEC ASSOC,"LSA Dean: TS Res,Comp&InfrSvcs",45000.02,12-Month,1,45000.00
Ann Arbor,LEO LECTURER IV,MM Molec & Integratv Physiolog,96060.00,12-Month,1,96060.00
Ann Arbor,BUSINESS SYSTEMS ANALYST SR,MM HITS CRC Cad/ClinSec/PtEng,101590.42,12-Month,1,0
Ann Arbor,APP PROGRAMMER/ANALYST LD,MM HITS ETS InfraSvcs-EDEM,126470.60,12-Month,1,0
Ann Arbor,PHARMACY TECHNICIAN ASSOC,MM ACP Taubman Pharmacy,44378.10,12-Month,1,0
Ann Arbor,COMPUTERIZED TOMOGRAPHY TECHNO,MM Radiology UH,73522.56,12-Month,0.8,0
Ann Arbor,RESEARCH AREA SPECIALIST ASSOC,MM Psychiatry Zero to Thrive,49115.00,12-Month,1,0
Ann Arbor,IT PROJECT SENIOR MANAGER,MM HITS OCIO PMO,122381.42,12-Month,1,0
Ann Arbor,GRAPHIC DESIGNER,SOE-TeachingWorks,50000.00,12-Month,1,0
Ann Arbor,ASST COACH,Athletics,70685.00,12-Month,1,0
Ann Arbor,ADMIN ASST SR HEALTHCARE,MM Pediatric Hospitalists,47999.90,12-Month,1,0
Ann Arbor,HOUSE OFFICER III,MM H.O. Surgery Core,70671.00,12-Month,1,0
Ann Arbor,HOUSE OFFICER V,MM H.O. Internal Med Endo Fell,77915.00,12-Month,1,0
Ann Arbor,CLINICAL ASSOC PROF,MM GSA - Administrtn (GSA/ADM),225000.00,12-Month,1,0
Ann Arbor,APP SYS ANALYST/PROGRAMMER SR,MM Neurology Department,90915.00,12-Month,1,0
Ann Arbor,PATIENT CARE TECH ASSOCIATE,MM UH CVC 8B2,36515.96,12-Month,0.9,0
Ann Arbor,CLINICAL INSTRUCTOR,MM Allergy Division,225000.00,12-Month,0.5,0
Ann Arbor,PA MEDICAL SPECIALTY,MM Taubman Medical Specialties,147296.00,12-Month,0.8,0
Ann Arbor,DESKTOP SUPPORT SPEC INTER,CoE-IT/CAEN,55242.00,12-Month,1,55242.00
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Occupational Hlth Services,76273.60,12-Month,1,0
Ann Arbor,RESEARCH TECHNICIAN SENIOR,Nutritional Sciences,43713.00,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,SOE-Educational Studies,112982.46,12-Month,0.5,56491.24
Ann Arbor,INFO RESOURCES ASSISTANT SR,Library Collect - Tech Service,43507.59,12-Month,1,43507.59
Ann Arbor,ASST PROFESSOR,MM Vascular Surgery Section,250000.00,12-Month,0.84,0
Ann Arbor,BUSINESS SYSTEMS ANALYST INTER,Dev Svcs & Strategic Solutions,69513.00,12-Month,1,0
Ann Arbor,MARKETING SPECIALIST,Athletics,76488.00,12-Month,1,0
Ann Arbor,INSTRUCTIONAL LEARNING SENIOR,Center for Academic Innovation,62000.00,12-Month,1,62000.00
Ann Arbor,QUALITY ASSURANCE COORDINATOR,MM Mich Visiting Nurse Assoc,79166.24,12-Month,0.8,0
Ann Arbor,LEO LECTURER II,"School of Music,Theatre&Dance",60410.52,8-Month,0.12,7312.88
Ann Arbor,RESEARCH LAB SPECIALIST ASSOC,MM Radiation Oncology - AA,42000.00,12-Month,1,0
Ann Arbor,CHIEF DEPT ADMINISTRATOR HLTH,MM DLHS Administration,155000.00,12-Month,1,155000.00
Ann Arbor,RESEARCH INVESTIGATOR,Biomedical Engineering,67292.00,12-Month,1,0
Ann Arbor,HOUSE OFFICER III,MM H.O. Anesthesiology,70671.00,12-Month,1,0
Ann Arbor,ALLIED HEALTH INTERMEDIATE SUP,DENT Pediatric,73438.89,12-Month,1,44063.33
Ann Arbor,KITCHEN CLEANER,MI Dining - Administration,38875.20,12-Month,1,0
Ann Arbor,PATIENT SERVICES SENIOR,MM Psych Emergency Svc,58173.42,12-Month,1,0
Ann Arbor,NURSE AIDE II,MM UH CVC 6B1,41537.60,12-Month,0.6,0
Ann Arbor,CLINICAL RESEARCH TECHNICIAN,MM Int Med-Rheumatology,51672.92,12-Month,1,0
Ann Arbor,MKTG COMMUNICATIONS SPECIALIST,MM Family Medicine,61995.60,12-Month,1,0
Ann Arbor,CLINICAL PHARMACIST SPECIALIST,MM CW - Pharmacy,147039.35,12-Month,1,0
Ann Arbor,TRAINING SPECIALIST SENIOR,MM HITS BusIT LDD Wolverine,78361.89,12-Month,1,0
Ann Arbor,PHLEBOTOMIST,MM CW Path O/P Phlebotomy,37547.85,12-Month,1,0
Ann Arbor,RESEARCH INVESTIGATOR,MM Int Med-Genetic Medicine,78375.00,12-Month,1,0
Ann Arbor,ADMIN MANAGER SR HEALTHCARE,MM CW Midlvl Neonatal,151983.76,12-Month,1,0
Ann Arbor,RADIOLOGY SUPERVISOR,MM Radiology UH,90136.89,12-Month,1,0
Ann Arbor,ADMIN ASST SR HEALTHCARE,MM Kresge Hearing Resrch Inst,50159.90,12-Month,1,35112.00
Ann Arbor,ASSOC PROFESSOR,MM Pediatrics-Intensive Care,230545.00,12-Month,1,2305.45
Ann Arbor,PATIENT CARE TECH ASSOCIATE,MM UH CVC 8B2,35963.20,12-Month,0.9,0
Ann Arbor,MEDICAL ASSISTANT ASSOCIATE,MM KEC Canton,43640.73,12-Month,1,0
Ann Arbor,BUILDING INSPECTOR,Student Life Facilities North,64921.06,12-Month,1,0
Ann Arbor,BIOMED ENG TECH 2 CLIN ENGR,MM Clinical Engineering Svcs,68099.20,12-Month,1,0
Ann Arbor,RESEARCH AREA SPECIALIST ASSOC,Hlth Behavior & Hlth Ed Dept,48645.00,12-Month,1,0
Ann Arbor,TRANSIT COACH OPERATOR,Transportation Services,54537.60,12-Month,1,0
Ann Arbor,FOOD SVC WORKER II,MM Patient Food Service,38875.20,12-Month,0.8,0
Ann Arbor,ADMIN COORD/PROJECT COORD,International Center,53194.88,12-Month,1,0
Ann Arbor,RESEARCH ADMINISTRATION SR MGR,SRC-Survey Methodology,117000.00,12-Month,1,0
Ann Arbor,RESEARCH ADMINISTRATOR SR,Mechanical Engineering,70000.00,12-Month,1,70000.00
Ann Arbor,LEO ADJUNCT LECTURER,LSA UG: Curriculum Support,55189.00,8-Month,0.22,12265.76
Ann Arbor,SR ASSOC LIBR LEO-GLAM,Library Learn&Teach- P & I,75274.56,12-Month,0.77,58544.79
Ann Arbor,ACADEMIC ADVISOR/COUNS INTER,Mechanical Engineering,68625.00,12-Month,1,68625.00
Ann Arbor,PROJECT INTERMEDIATE MANAGER,CoE Robotics,80000.00,12-Month,1,0
Ann Arbor,STATISTICIAN EXPERT,MM Urology,121757.51,12-Month,1,0
Ann Arbor,PROJECT SENIOR MANAGER,MM Int Med-General Medicine,102775.75,12-Month,1,0
Ann Arbor,PROGRAM MANAGER,Health Management and Policy,80486.00,12-Month,1,0
Ann Arbor,SECURITY & SAFETY DIV DEP DIR,DPSS ADMINISTRATION,180289.47,12-Month,1,0
Ann Arbor,RESPIRATORY THER SR,MM CW Mott Resp Therapy,69516.89,12-Month,1,0
Ann Arbor,PROFESSOR,LSA Astronomy,156414.00,9-Month,1,156414.00
Ann Arbor,DESKTOP SUPPORT SPEC INTER,MM HITS ETS DeviceOps-RDS,70224.13,12-Month,1,0
Ann Arbor,NP SURG SUBSPECIALTY TIER 2,MM Ortho/Uro OR/Fl Coverage,111646.99,12-Month,0.8,0
Ann Arbor,ADMINISTRATIVE DIR HEALTHCARE,MM Grant Services & Analysis,177732.16,12-Month,0.95,0
Ann Arbor,ADMINISTRATIVE DIR HEALTHCARE,UMOR Off Rsrch&Spnsr Prjs-ORSP,177732.16,12-Month,0.05,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CSR Ambulatory Care,116459.20,12-Month,1,0
Ann Arbor,HOUSE OFFICER I,MM H.O. Anesthesiology,64101.00,12-Month,1,0
Ann Arbor,IT PLANNING MANAGER,Climate and Space Sciences Eng,126932.00,12-Month,1,12693.20
Ann Arbor,PATIENT CARE TECH ASSOCIATE,MM UH CVC 7W,43592.36,12-Month,0.6,0
Ann Arbor,ACAD &/OR RES PRGM OFCR INTER,SEAS CIGLR,98541.00,12-Month,1,0
Ann Arbor,CUSTODIAN II,Building Services,40164.80,12-Month,1,40164.80
Ann Arbor,SURVEY SPECIALIST SENIOR,SRO Project Design & Mgt.,67600.00,12-Month,1,0
Ann Arbor,RADIOLOGIC TECHNOLOGIST,MM South Main RAD,71277.23,12-Month,0.75,0
Ann Arbor,RESEARCH TECHNICIAN LEAD,ICPSR - Project Management and,53550.04,12-Month,1,0
Ann Arbor,PROFESSOR,LSA Physics,152899.00,9-Month,1,152899.00
Ann Arbor,MULTIFUNCTION SVCS INTER SUPR,MM Environmental Svcs-EVE,58710.00,12-Month,1,0
Ann Arbor,HOUSE OFFICER III,MM H.O. Neurology,70671.00,12-Month,1,0
Ann Arbor,REHABILITATION TECHNICIAN,MM MedSport Dominos Tech,34085.85,12-Month,1,0
Ann Arbor,CLINICAL ASSOC PROF,MM Int Med-Rheumatology,225000.00,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,MM Psych Labs and Research,70000.00,12-Month,1,0
Ann Arbor,ADMIN MANAGER SR HEALTHCARE,MM Medical Short Stay Units,140000.00,12-Month,1,0
Ann Arbor,ASST PROFESSOR,"School of Music,Theatre&Dance",72000.00,9-Month,1,72000.00
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC Med Short Stay,116459.20,12-Month,0.6,0
Ann Arbor,ANIMAL TECHNICIAN SENIOR,MM Lab Animal Medicine Unit,62671.14,12-Month,1,0
Ann Arbor,ANIMAL TECHNICIAN INTERMEDIATE,MM Lab Animal Medicine Unit,55031.48,12-Month,1,0
Ann Arbor,STATISTICIAN LEAD,Dev Svcs & Strategic Solutions,122425.00,12-Month,1,0
Ann Arbor,HOUSE OFFICER III,MM H.O. Neurosurgery,70671.00,12-Month,1,0
Ann Arbor,LEO LECTURER II,LSA Asian Languages & Cultures,61359.33,9-Month,1,61359.33
Ann Arbor,RESEARCH AREA SPECIALIST INTER,MM GSA - Administrtn (GSA/ADM),60610.00,12-Month,1,0
Ann Arbor,RESEARCH LABORATORY TECH ASSOC,MM CTSO-Resrch Innovaton(MCRU),32760.00,12-Month,0.2,0
Ann Arbor,CLINICAL RESEARCH ASSISTANT,MM Anesthesiology Department,42488.94,12-Month,0.8,33991.20
Ann Arbor,HOUSE OFFICER I,MM H.O. Internal Medicine,64101.00,12-Month,1,0
Ann Arbor,ASST PROFESSOR,LSA Asian Languages & Cultures,88232.00,9-Month,1,88232.00
Ann Arbor,CLINICAL PROFESSOR,DENT Periodontics and Oral Med,194201.06,12-Month,1,159244.87
Ann Arbor,CLINICAL PROFESSOR,DENT Prosthodontics,169654.87,12-Month,1,139116.99
Ann Arbor,RESEARCH PROFESSOR,Life Sciences Institute-Admin,200000.00,12-Month,1,121660.00
Ann Arbor,PROFESSOR,MM Cell & Developmntl Biology,191387.00,12-Month,1,124401.55
Ann Arbor,PROFESSOR,Urology,245000.00,12-Month,1,0
Ann Arbor,LEO LECTURER II,Law School,61715.38,8-Month,0.3,17929.92
Ann Arbor,PROJECT MANAGEMENT DIRECTOR,Vice Prov Biosciences,135000.00,12-Month,1,0
Ann Arbor,SURVEY SPECIALIST SENIOR,SRO-Data Collection Operations,67456.03,12-Month,1,0
Ann Arbor,PROFESSOR,Cardiac Surgery,220000.00,12-Month,1,0
Ann Arbor,ADMIN ASST SR HEALTHCARE,MM Neurology Department,62849.92,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL A,MM UH CVC CVC4,75088.00,12-Month,0.9,0
Ann Arbor,ASSOC RES SCIENTIST,Mechanical Engineering,136476.00,12-Month,1,0
Ann Arbor,SOCIAL WORKER MSW,MM Soc Wrk - Adm & Guest Suprt,72698.29,12-Month,1,0
Ann Arbor,INFO RESOURCES ASSISTANT SR,Library Operations - CAS & DL,42933.43,12-Month,1,42933.54
Ann Arbor,HOSPITAL COOK II,MM Patient Food Service,42536.00,12-Month,0.75,0
Ann Arbor,NURSE AIDE II,MM UH CVC 8C,41537.60,12-Month,0.4,0
Ann Arbor,REGISTERED NURSE - LEVEL A,MM UH CVC 6B1,75088.00,12-Month,0.9,0
Ann Arbor,NP MEDICAL SUBSPECIALTY TIER 2,MM Hospital at Home,116436.00,12-Month,1,0
Ann Arbor,CLINICAL INFO ANALYST LD,MM IM-Geri & Palliative Med.,110247.50,12-Month,1,0
Ann Arbor,CLINICAL ASST PROF,MM Family Medicine,111833.00,12-Month,0.05,0
Ann Arbor,HEAD OF DISABILITY SERVICES,Svc/Students with Disabilities,196040.00,12-Month,0.95,39208.69
Ann Arbor,LEO LECTURER II,School of Social Work,60424.00,8-Month,0.5,29257.92
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW VVWH,83948.80,12-Month,0.8,0
Ann Arbor,UNIT CUSTODIAN,MM Environmental Svcs-EVE,38875.20,12-Month,1,0
Ann Arbor,SOCIAL WORKER MSW,MM Soc Wrk - Adm & Guest Suprt,72731.99,12-Month,1,0
Ann Arbor,INFO RESOURCES ASSOC SUPR,Library Collect - MLDD - ILL,45628.07,12-Month,1,45628.07
Ann Arbor,NETWORK PLANNING ANALYST ASSOC,ITS Infra Net Dir of Ops,67891.00,12-Month,1,0
Ann Arbor,LEO LECTURER I,LSA Germanic Languages & Lit.,53581.58,8-Month,1,51889.52
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW 11W,118788.80,12-Month,1,0
Ann Arbor,RESEARCH FELLOW,MM Surgery Department,53760.00,12-Month,1,0
Ann Arbor,ADMIN SPECIALIST ASSOC HEALTH,MM Human Resources,58520.10,12-Month,1,0
Ann Arbor,PATIENT CARE TECH ASSOCIATE,MM UH CVC 7C,40169.21,12-Month,0.9,0
Ann Arbor,PSYCHOMETRIST,MM PM&R - Rehab Psych/Neuro Ps,63447.93,12-Month,1,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM Nsg Clin Support ECMO,118788.80,12-Month,0.9,0
Ann Arbor,RESEARCH AREA SPECIALIST SR,SABER / Biostatistics,78000.00,12-Month,1,0
Ann Arbor,BUSINESS SYSTEMS ANALYST SR,MM Capacity Management Admin,93000.00,12-Month,1,0
Ann Arbor,PHYSICAL THERAPY SUPERVISOR,MM PM&R BRL LL PT Spec Clinic,118561.99,12-Month,0.9,0
Ann Arbor,LEO LECTURER IV,LSA UG: Residential College,76757.95,9-Month,1,76757.95
Ann Arbor,RESEARCH FELLOW,DENT Periodontics and Oral Med,53076.00,12-Month,1,0
Ann Arbor,ASSOC PROFESSOR,Mechanical Engineering,140000.00,9-Month,0.75,105000.00
Ann Arbor,DIR ACADEMIC PROGRAM,CoE Research,140000.00,9-Month,0.25,35000.00
Ann Arbor,REGISTERED NURSE - LEVEL C,MM UH CVC 7C,76648.00,12-Month,0.6,0
Ann Arbor,RESEARCH FELLOW,MM Microbiology and Immunology,60000.00,12-Month,0.29,0
Ann Arbor,MEDICAL CODER OUTPATIENT,MM Rev Cycle (PTO),60998.55,12-Month,1,0
Ann Arbor,PATIENT CARE TECH ASSOCIATE,MM Radiology UH,37381.03,12-Month,0.6,0
Ann Arbor,ASST TO THE DEAN OR VP INTER,Sch of Public Hlth-Dean's Ofc,74043.00,12-Month,1,74043.00
Ann Arbor,PAINTER,Student Life Facilities System,72800.00,12-Month,1,0
Ann Arbor,HOUSE OFFICER II,MM H.O. Anesthesiology,67306.00,12-Month,1,0
Ann Arbor,CLINICAL RESEARCH COORD SENIOR,MM GSA - Administrtn (GSA/ADM),78944.53,12-Month,1,0
Ann Arbor,CASE MANAGER,Dean of Students,53000.00,12-Month,1,0
Ann Arbor,CUSTODIAN II,Building Services,40164.80,12-Month,1,40164.80
Ann Arbor,PA SURGICAL SPECIALTY,MM Trauma Burn Program,138759.00,12-Month,1,0
Ann Arbor,HOUSING OFCR/RES LIFE INTER,Residence Education,49375.04,12-Month,1,0
Ann Arbor,INTERNATIONAL PROGRAM DIR UNIT,ROSS SCH Global Initiatives,118040.00,12-Month,1,118040.00
Ann Arbor,CLINICAL ASSOC PROF,MM Int Med-Pulm./Critical Care,225000.00,12-Month,1,71093.25
Ann Arbor,PROFESSOR,Mechanical Engineering,145683.00,9-Month,1,138398.85
Ann Arbor,RESEARCH ADMINISTRATOR INTER,Climate and Space Sciences Eng,62400.00,12-Month,1,59280.00
Ann Arbor,ADMINISTRATIVE ASSISTANT SR,Utility Services,62803.17,12-Month,1,0
Ann Arbor,PATIENT CARE TECH ASSOCIATE,MM UH CVC CVC4,38951.73,12-Month,0.5,0
Ann Arbor,PATIENT SERVICES ASSISTANT,MM Blue Cancer Center,40534.00,12-Month,1,0
Ann Arbor,CLINICAL TECHNOLOGIST SENIOR,MM Immunohistochemistry,88100.95,12-Month,1,0
Ann Arbor,PATIENT SERVICES INTERMEDIATE,MM BCSC Check In/Out,43086.94,12-Month,1,0
Ann Arbor,MAINTENANCE MECHANIC III,Health Science Region,59321.60,12-Month,1,59321.60
Ann Arbor,CLINICAL INFO ANALYST ASSOC,MM CW Cardiac Surg OR/FI Cover,48908.45,12-Month,1,0
Ann Arbor,RESEARCH LABORATORY TECH SR,MM Int Med-Hematology/Oncology,39710.04,12-Month,1,0
Ann Arbor,CALL CENTER REP INTER,MM Contact Center-CVC Med/Surg,41247.32,12-Month,1,0
Ann Arbor,CUSTOMER SERVICE REP SENIOR,MM Wheelchair Seating Service,46871.78,12-Month,1,0
Ann Arbor,APPLICATION ARCHITECT SENIOR,LSA Dean: TS Web&App Dev Svcs,128992.05,12-Month,1,128992.05
Ann Arbor,PATIENT SERVICES INTERMEDIATE,MM Infusion Core,53553.43,12-Month,1,0
Ann Arbor,RESEARCH INVESTIGATOR,MM Orthopaedic Surgery,89773.00,12-Month,0.55,0
Ann Arbor,REGISTERED NURSE - LEVEL C,MM CW Oper Room - Mott,81099.20,12-Month,0.9,0
Ann Arbor,FINANCIAL OR BUS ANALYST SR,MM Financial Srvcs,95676.09,12-Month,1,0
Ann Arbor,CREATIVE DIRECTOR,ROSS SCH MKTG & COM,139256.00,12-Month,1,139256.00
Ann Arbor,ASST PROFESSOR,"School of Music,Theatre&Dance",72000.00,9-Month,1,72000.00
Ann Arbor,LEO LECTURER II,LSA Romance Languages & Lit.,58967.24,8-Month,1,57105.12
Ann Arbor,PATIENT CARE TECH ASSOCIATE,MM UH CVC 7C,41151.95,12-Month,0.9,0
Ann Arbor,REGISTERED NURSE - LEVEL D,MM CW 10E,122782.40,12-Month,0.6,0
Ann Arbor,OS PROGRAMMER SENIOR,ITS DISC Services & Ops,83677.00,12-Month,1,83677.00
Ann Arbor,PATIENT EQUIP ATTENDANT,MM Logistics Patient Equipment,43804.80,12-Month,0.4,0
Ann Arbor,PATIENT TRANSPORTER,MM Logistics Patient Transport,38875.20,12-Month,1,0
Ann Arbor,ADMINISTRATIVE ASSISTANT SR,Ctr for Educational Outreach,50000.08,12-Month,1,45000.00
Ann Arbor,CLINICAL ASST PROF,MM Pediatrics-Cardiology,158485.00,12-Month,1,1584.85
Ann Arbor,STORAGE ENGINEER SENIOR,MM HITS EI Storage Svcs,116656.61,12-Month,1,0
Ann Arbor,CALL CENTER REP INTER,MM Radiology UH,38257.53,12-Month,1,0
Ann Arbor,RESEARCH ADMINISTRATION SR MGR,MM Research-Clin Trial Units,97812.00,12-Month,1,0
