CAMPUS,APPOINTMENT_TITLE,APPOINTING_DEPT,APPT_ANNUAL_FTR,APPT_FTR_BASIS,APPT_FRACTION,AMT_OF_SALARY_PAID_FROM_GENL_FUND
Ann Arbor,CHEMIST LEAD,PHARMACY Medicinal Chemistry,74675.0,12,1.0,0.0
Ann Arbor,SYSTEMS ANALYST SENIOR,ICPSR - Computing and Network,102970.99,12,1.0,0.0
Ann Arbor,PROFESSOR,LSA Political Science,227302.0,9,1.0,227302.0
Ann Arbor,WOMENS SOFTBALL COACH,Athletics,429300.0,12,1.0,0.0
Ann Arbor,ELECTRICIAN,Construction Services,87401.6,12,1.0,0.0
Ann Arbor,REV CYCLE ACCTS REC/REIM SPEC,Radiation Oncology - Ann Arbor,103463.5,12,1.0,0.0
Ann Arbor,ADMINISTRATIVE ASSISTANT ASSOC,DENT Patient Services,33454.98,12,1.0,0.0
Ann Arbor,BUDGET ANALYST LEAD,Facilities & Operations - Fin,100043.07,12,1.0,0.0
Ann Arbor,PROFESSOR EMERITUS/A,Department of Pediatrics,206947.5,12,0.25,0.0
Ann Arbor,REGISTERED NURSE - LEVEL D,UMH Emergency Department,108888.0,12,0.9,0.0
Ann Arbor,HR GENERALIST INTERMEDIATE,MM Human Resources,58500.0,12,1.0,0.0
Ann Arbor,REHABILITATION TECHNICIAN,BCSC CMC Therapy,28804.1,12,1.0,0.0
Ann Arbor,APP PROGRAMMER/ANALYST SR,HITS AOM InfraSvcs-EDEM,86571.5,12,1.0,0.0
Ann Arbor,PROFESSOR,LSA Physics,133474.0,9,1.0,133474.0
Ann Arbor,RESEARCH FELLOW,LSA Earth & Environmental Sci.,50500.0,12,1.0,25250.0
Ann Arbor,PATIENT EQUIP ATTENDANT,Logistics Patient Equipment,41288.0,12,0.4,0.0
Ann Arbor,ADMIN ASST ASSOC HEALTHCARE,CW Mott Administration,36408.57,12,1.0,0.0
Ann Arbor,IC PLANNER INTERMEDIATE,CW Oper Room - Mott,54642.96,12,1.0,0.0
Ann Arbor,MULTIMEDIA DESIGNER,CoE Communications & Marketing,58025.0,12,1.0,58025.0
Ann Arbor,RESEARCH COMPLIANCE SPEC SR,Institutional Review Board,78898.35,12,1.0,0.0
Ann Arbor,HR BUSINESS PARTNER HEALTHCARE,MM Human Resources,92475.0,12,1.0,0.0
Ann Arbor,ASSOC PROFESSOR,Health Management and Policy,135425.0,9,1.0,96151.75
Ann Arbor,EDITOR UNIVERSITY MAGAZINE,LSA Dean: Advancement,74591.0,12,1.0,74591.0
,,,,,,
CAMPUS,APPOINTMENT TITLE,APPOINTING DEPT,,,,
,,,,,,
,,,FTR,BASIS,FRACTION,PAID FROM GENL
,,,,,,FUND
Ann Arbor,VETERINARY TECHNICIAN LEAD,Lab Animal Medicine Unit,59887.64,12,1.0,0.0
Ann Arbor,NURSE ANESTHETIST,UMH Anesthesia CRNA - UH,224147.35,12,1.0,0.0
Ann Arbor,PHLEBOTOMIST,UMH Pathology Satellite Supp,29389.88,12,1.0,0.0
Ann Arbor,PHYSICIAN ASST GENERAL MED T2,UMH Northville Adult Clinic,130154.0,12,0.6,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH CSR Adult,75816.0,12,0.9,0.0
Ann Arbor,RESEARCH LABORATORY TECH ASSOC,Transplant Surgery (STX),30235.42,12,1.0,30235.65
Ann Arbor,STUDENT AFFAIRS PROGRAM MGR,Office of New Student Programs,60000.0,12,1.0,60000.0
Ann Arbor,ASSOC RES SCIENTIST,Microbiology and Immunology,85062.33,12,1.0,17012.47
Ann Arbor,PATIENT REGISTRATION SPEC,MM Rev Cycle (PTO),31055.43,12,1.0,0.0
Ann Arbor,STUDENT ADMIN ASST SR,School of Social Work,65563.68,12,1.0,65563.62
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH 5A,69222.4,12,0.1,0.0
Ann Arbor,RESEARCH LABORATORY TECH ASSOC,Molec & Integrative Physiology,28906.02,12,0.5,0.0
Ann Arbor,LEO LECTURER III,Coll of Arch & Urban Planning,84460.0,12,1.0,84460.0
Ann Arbor,RESEARCH INVESTIGATOR,Biological Chemistry Dept,63345.0,12,1.0,42232.11
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH 7B,105164.8,12,1.0,0.0
Ann Arbor,ACAD &/OR RES PRGM OFCR INTER,LSA UG: InterGroup Relations,74158.92,12,0.66,49445.46
Ann Arbor,LEO ADJUNCT LECTURER,LSA UG: Curriculum Support,52530.0,8,0.33,17308.96
Ann Arbor,APPLICATIONS PROGRAMMER LEAD,Space Planning and Analysis,97260.0,12,1.0,0.0
Ann Arbor,REGISTERED DIETITIAN NUTRITION,CW Nutrition Services,53227.87,12,1.0,0.0
Ann Arbor,CONT IMPROVEMENT SPEC SENIOR,Quality - Cont Improvement,110064.5,12,1.0,0.0
Ann Arbor,ADMIN SPECIALIST INTER HEALTH,UMH Frankel CVC Administration,59431.1,12,1.0,0.0
Ann Arbor,CLINICAL ASSOC PROF,CoE Integrative Sys & Design,170000.0,12,1.0,170000.0
Ann Arbor,REGISTERED NURSE - LEVEL C,VVWH,81203.2,12,0.8,0.0
Ann Arbor,ENDOSCOPY TECHNICIAN,UMH East Ann Arbor MPC,35962.98,12,1.0,0.0
Ann Arbor,PATIENT SERVICES ASSOCIATE,Health Svc General Operations,36954.0,12,1.0,0.0
Ann Arbor,ASSOC PROFESSOR,LSA Psychology,101000.19,9,1.0,50489.99
Ann Arbor,FINANCIAL OR BUS ANALYST INTER,Surgery Department,76862.21,12,0.8,0.0
Ann Arbor,MULTIMEDIA DESIGNER,CoE Communications & Marketing,65504.0,12,1.0,65504.0
Ann Arbor,HOUSE OFFICER III,H.O. Internal Medicine,66453.0,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,CW 10W - PCTU,73236.8,12,0.9,0.0
Ann Arbor,CUSTODIAN I,Building Services,35464.0,12,1.0,35464.0
Ann Arbor,ADMISSIONS OFFICER INTER,OUA Recruitment Administration,39499.98,12,1.0,39500.0
Ann Arbor,SOCIAL WORKER BSW,UMH Social Work,53670.0,12,1.0,0.0
Ann Arbor,COUNSELING CTR SOC WORKER,Counseling Services,59541.0,12,1.0,59541.0
Ann Arbor,REGISTERED NURSE - LEVEL E,UMH Emergency Department,112736.0,12,1.0,0.0
Ann Arbor,ENGINEERING TECHNICIAN,LSA Dean: TS Academic TechSvcs,64715.0,12,1.0,64715.0
Ann Arbor,ADMINISTRATIVE ASSISTANT ASSOC,Spectrum Center,38241.0,12,1.0,38241.0
Ann Arbor,PHYSICIAN ASST SURG SUBSPEC T1,UMH Surgery Pre-Op Center,103377.0,12,1.0,0.0
Ann Arbor,CLINICAL PROFESSOR,Int Med-Pulm./Critical Care,225000.0,12,1.0,4016.25
Ann Arbor,INPATIENT UNIT CLERK,CW Mott Administration,32136.0,12,0.8,0.0
Ann Arbor,REGISTERED NURSE - LEVEL D,UMH East AnnArborHealth Center,110988.8,12,0.7,0.0
Ann Arbor,NURSE ANESTHETIST,UMH Anesthesia CRNA - UH,224147.35,12,1.0,0.0
Ann Arbor,SOCIAL WORK SENIOR MANAGER,UMH Social Work,127327.39,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL E,UMH Livonia Family Medicine,112736.0,12,0.8,0.0
Ann Arbor,WEB DESIGNER/ADMIN INTER,ICPSR - Membership and Communi,66992.18,12,0.9,0.0
Ann Arbor,MEETINGS/SPECIAL EVENTS MGR,ROSS SCH Events,112118.31,12,1.0,112118.31
Ann Arbor,RESPIRATORY THER CLIN SPEC,CW Mott Resp Therapy,71440.46,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH 6C,68889.6,12,0.8,0.0
Ann Arbor,ADMISSION TRIAGE COORDINATOR,UMH -Admissions Bed Coordinate,70703.01,12,1.0,0.0
Ann Arbor,PROGRAM EVALUATION SPECIALIST,MICHR - Operations,63066.0,12,1.0,50452.8
Ann Arbor,EXEC SECRETARY TO SR TOP EXEC,VP for Government Relations,90868.66,12,1.0,90868.66
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH 7C,99299.2,12,0.5,0.0
Ann Arbor,CLIN CARE COORD-COMPETENT,CW 8W - NICU,110988.8,12,0.6,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH Electrophysio Technical,107265.6,12,0.6,0.0
Ann Arbor,BUSINESS SYSTEMS ANALYST SR,HITS AOM InfraSvcs-MiChart,97854.0,12,1.0,0.0
,,,,,,
CAMPUS,APPOINTMENT TITLE,APPOINTING DEPT,,,,
,,,,,,
,,,FTR,BASIS,FRACTION,PAID FROM GENL
,,,,,,FUND
Ann Arbor,ASSOC PROFESSOR,Sch for Environ and Sustain,109710.0,9,0.75,82282.5
Ann Arbor,ASSOC PROFESSOR,Program in the Environment,109710.0,9,0.25,27427.5
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH 6B1,105164.8,12,0.9,0.0
Ann Arbor,APP SYS ANALYST/PRGM INTER,Anesthesiology Department,71000.0,12,1.0,0.0
Ann Arbor,DATABASE ADMINISTRATOR SENIOR,Pediatrics-Develop.-Behavioral,93150.0,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL A,UMH 6B1,67808.0,12,0.9,0.0
Ann Arbor,CLINICAL PHARMACIST,CW - Pharmacy,133132.54,12,0.87,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH Anes. Acute Pain Nsg - UH,105164.8,12,0.8,0.0
Ann Arbor,UNIT CUSTODIAN,UMH Environmental Svcs-EVE,36649.6,12,0.5,0.0
Ann Arbor,ASST PROFESSOR,GSA - Administration (GSA/ADM),220000.0,12,0.4,0.0
Ann Arbor,REGISTERED NURSE - LEVEL D,UMH Oper Rooms - Univ Hospital,110988.8,12,0.9,0.0
Ann Arbor,CLINICAL PROFESSOR,Department of Radiology,200000.0,12,1.0,0.0
Ann Arbor,CLINICAL SUBJECTS COORDINATOR,Research-Clinical Trial Units,43986.8,12,1.0,0.0
Ann Arbor,HOUSE OFFICER I,H.O. Otolaryngology Core,60275.0,12,1.0,0.0
Ann Arbor,STOCKKEEPER II,Mat'l Mgmt-Specialty Stocking,43264.0,12,1.0,0.0
Ann Arbor,RESEARCH FELLOW,Int Med-Pulm./Critical Care,52704.0,12,1.0,0.0
Ann Arbor,CLINICAL INSTRUCTOR,Emergency Medicine Hurley,225000.0,12,1.0,0.0
Ann Arbor,RESEARCH LAB SPECIALIST SENIOR,Anesthesiology Department,70682.46,12,1.0,0.0
Ann Arbor,CLINICAL ASST PROF,Pediatrics-Adolescent Medicine,116725.0,12,1.0,1167.25
Ann Arbor,MEDICAL TECHNOLOGIST,UMH Path Hemo/Coag Unit Uh,63762.62,12,0.8,0.0
Ann Arbor,DIETETIC TECHNICIAN,UMH HomeMed,38950.08,12,1.0,0.0
Ann Arbor,RESEARCH LAB SPECIALIST SENIOR,Mary H Weiser Food Allergy Ctr,70000.0,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL E,Nursing ECMO Overhead,112736.0,12,0.9,0.0
Ann Arbor,RESPIRATORY THERAPY TECHNICIAN,UMH Resp/Cardiov Svcs,45858.52,12,0.9,0.0
Ann Arbor,PROJECT SENIOR MANAGER,"Metabolism, Endo & Diabetes",102044.8,12,1.0,0.0
Ann Arbor,LEO LECTURER II,LSA Romance Languages & Lit.,59122.0,8,1.0,58457.76
Ann Arbor,STATISTICIAN LEAD,Biostatistics Department,100000.0,12,1.0,0.0
Ann Arbor,HVAC CONTROLS SPECIALIST,Building Automation Systems,86465.6,12,1.0,0.0
Ann Arbor,RESEARCH LAB SPECIALIST SENIOR,GSA - Administration (GSA/ADM),70000.0,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,CW 10W - PCTU,105164.8,12,0.6,0.0
Ann Arbor,ADMISSIONS ASSISTANT DIRECTOR,"School of Music,Theatre&Dance",62420.0,12,1.0,62420.0
Ann Arbor,RESEARCH FELLOW,Mechanical Engineering,55000.0,12,0.38,0.0
Ann Arbor,ACCOUNTANT SENIOR,FinOps Fin Repts & CRO,69399.86,12,1.0,62459.87
Ann Arbor,LICENSED PRACTICAL NURSE,UMH Peds Cardiology-Lansing,57771.28,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL D,7W Adult BMT,101379.2,12,0.6,0.0
Ann Arbor,PATIENT TRANSPORTER,Logistics Patient Transport,36649.6,12,0.8,0.0
Ann Arbor,EDUC NURSE COORD - COMPETENT,CW 10W - PCTU,108888.0,12,0.9,0.0
Ann Arbor,NP MEDICAL SUBSPECIALTY TIER 2,HFT NP/PA Inpatient Team,144515.18,12,1.0,0.0
Ann Arbor,ENTERPRISE ARCH LEAD,ITS IQ Information Quest,120032.0,12,1.0,102027.2
Ann Arbor,ERP BUSINESS ANALYST ASSOCIATE,ITS Enterprise App Svcs,59499.96,12,1.0,59499.96
Ann Arbor,SOCIAL WORKER MSW,UMH Social Work,63475.39,12,0.5,0.0
Ann Arbor,PROFESSOR,Psychiatry Department,211403.5,12,0.58,12645.24
Ann Arbor,ACAD &/OR RES PRGM OFCR ASSOC,Life Sciences Institute-Admin,66950.0,12,0.67,11381.44
Ann Arbor,LEO ADJUNCT LECTURER,Chemical Biology Program,52530.0,8,0.33,17140.16
Ann Arbor,MEDICAL TECHNOLOGIST,UMH Microbiol Pathology,56976.92,12,1.0,0.0
Ann Arbor,BIOMED ENG TECH 3 CLIN ENGR,UMH Clinical Engineering Svcs,77833.6,12,1.0,0.0
Ann Arbor,BRAND/PRODUCT ANALYST LEAD,ROSS SCH MKTG & COM,95934.77,12,1.0,95934.77
Ann Arbor,CLINICAL ASST PROF,Psychiatry Department,200000.0,12,1.0,5180.0
Ann Arbor,RESEARCH FELLOW,COE EECS - ECE Division,62500.0,12,1.0,0.0
Ann Arbor,ASSOC RES SCIENTIST,"Metabolism, Endo & Diabetes",77598.0,12,1.0,0.0
Ann Arbor,LEO LECTURER IV,LSA UG: English Language Inst,77236.84,9,1.0,77236.84
Ann Arbor,SR ASSOC LIBRARIAN,Library Research-Arts &Humanit,65471.04,12,1.0,65471.04
Ann Arbor,RESEARCH TECHNICIAN SENIOR,ICPSR - Curation,38000.04,12,1.0,0.0
Ann Arbor,PATIENT SERVICES ASSOCIATE,UMH Blue Cancer Center,33392.25,12,1.0,0.0
Ann Arbor,PUBLIC RELATIONS REP ASSOCIATE,MM Dept of Communication,45000.02,12,1.0,0.0
CAMPUS,APPOINTMENT TITLE,APPOINTING DEPT,,,,
,,,,,,
,,,FTR,BASIS,FRACTION,PAID FROM GENL
,,,,,,FUND
Ann Arbor,HORTICULTURE/FORESTRY SPEC,Grounds Services,56489.31,12,1.0,56489.31
Ann Arbor,ASSOC VICE-PRESIDENT,UMOR Office of VP for Research,256395.0,12,0.5,128197.5
Ann Arbor,PROFESSOR,Microbiology and Immunology,256395.85,12,0.5,88473.24
Ann Arbor,CUST SVC ASSISTANT INTER,Mat'l Mgmt - Warehouse Ops,31000.06,12,1.0,0.0
Ann Arbor,CUSTODIAN II,UMH Environmental Svcs - DAYS,37856.0,12,1.0,0.0
Ann Arbor,ACAD &/OR RES PRGM OFCR ASSOC,OMSE Curriculum Srvs General,84868.83,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL D,Ambulatory Care Services,80579.2,12,0.6,0.0
Ann Arbor,HOUSE OFFICER IV,H.O. Internal Medicine Nephrol,69776.0,12,1.0,0.0
Ann Arbor,CLINICAL ASSOC PROF,Pediatrics-Infectious Diseases,120000.0,12,1.0,3600.0
Ann Arbor,RESEARCH FELLOW,Kresge Hearing Research Inst,55692.0,12,1.0,0.0
Ann Arbor,CLINICAL PHARMACIST,UMH CVC Pharmacy Services,131125.78,12,1.0,0.0
Ann Arbor,PROFESSOR,Ross School of Business,327500.0,9,1.0,280471.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH Gold Cancer Center,69222.4,12,1.0,0.0
Ann Arbor,TRANSPLANT COORDINATOR,Adult Liver Pre-Transplant,64833.76,12,1.0,0.0
Ann Arbor,PROFESSOR,DENT Periodontics and Oral Med,145225.45,12,1.0,145225.45
Ann Arbor,PROFESSOR EMERITUS/A,LSA Political Science,157757.28,8,0.25,38996.16
Ann Arbor,STUDENT ADMIN ASST INTER,LSA Mathematics,43000.1,12,1.0,43000.0
Ann Arbor,SPEECH & LANGUAGE PATHOLOGIST,UMH Speech-Lang,72144.92,12,1.0,0.0
Ann Arbor,RESEARCH ADMINISTRATOR SR,Aerospace Engineering,77250.0,12,1.0,77250.0
Ann Arbor,PATIENT CARE TECH ASSOCIATE,UMH East Ann Arbor Oper Room,38200.57,12,1.0,0.0
Ann Arbor,GUEST SERVICES SPECIALIST,Michigan Medicine Guest Servic,39283.66,12,1.0,0.0
Ann Arbor,ASSOC PROFESSOR,Pharmacology Department,116689.0,12,1.0,102686.32
Ann Arbor,CLINICAL INSTRUCTOR,Int Med-Hospital Medicine,206300.0,12,1.0,0.0
Ann Arbor,PROFESSOR,Aerospace Engineering,279580.0,9,1.0,195706.0
Ann Arbor,HOUSE OFFICER IV,H.O. ObGyn Core,69776.0,12,1.0,0.0
Ann Arbor,RECRUITING COORDINATOR UNIT,OUA Recruitment Administration,47000.0,12,1.0,47000.0
Ann Arbor,MOVER III,Movers Department,55910.4,12,1.0,0.0
Ann Arbor,CUSTODIAN II,Facilities - Apartments,37856.0,12,1.0,0.0
Ann Arbor,RESEARCH LAB SPECIALIST SENIOR,O-CTSU Clin Rsrch Spec Process,59756.12,12,1.0,0.0
Ann Arbor,ADMINISTRATIVE DIR HEALTHCARE,O-CTSU Administration,149000.0,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH - TC - Transplant Clinic,105164.8,12,1.0,0.0
Ann Arbor,PROFESSOR,Human Genetics Department,195895.18,12,0.5,0.0
Ann Arbor,PROFESSOR,Int Med-Genetic Medicine,225000.0,12,0.05,0.0
Ann Arbor,PROFESSOR,Pediatrics-Genetics,231137.78,12,0.45,3121.4
Ann Arbor,MEDICAL ASSISTANT ASSOCIATE,UMH Family Med at Dominos Farm,41439.25,12,1.0,0.0
Ann Arbor,RESEARCH ASSOCIATE PROFESSOR,Pathology Department,112325.0,12,1.0,0.0
Ann Arbor,RESEARCH ASSOCIATE PROFESSOR,Life Sciences Institute-Admin,140752.7,12,1.0,0.0
Ann Arbor,CARDIAC SONO NON-INVASIVE TECH,CW Ped Cardiology - Tech,55380.24,12,1.0,0.0
Ann Arbor,ADMIN MANAGER INTER HEALTHCARE,Regulatory Affairs,90448.02,12,1.0,0.0
Ann Arbor,RESEARCH INVESTIGATOR,SRC-Psid,102000.0,12,1.0,0.0
Ann Arbor,RESEARCH LAB SPECIALIST INTER,LSA Molec./Cell./Develop. Bio,52605.0,12,1.0,0.0
Ann Arbor,CHILD CARE CENTER TEACHER,UM Children's Centers,36565.0,12,1.0,0.0
Ann Arbor,STOCKKEEPER I,Linen Distribution Operations,39166.4,12,0.6,0.0
Ann Arbor,PROFESSOR,Civil & Environmental Engr,144883.0,9,1.0,144883.0
Ann Arbor,REGISTERED NURSE - LEVEL D,HomeMed Pharmacy Infusion,108888.0,12,1.0,0.0
Ann Arbor,RESEARCH AREA SPECIALIST INTER,ICPSR - Metadata and Preservat,76293.7,12,1.0,0.0
Ann Arbor,PROFESSOR,LSA Statistics,159000.0,9,1.0,159000.0
Ann Arbor,INPATIENT UNIT CLERK,CW Mott Administration,30721.6,12,0.8,0.0
Ann Arbor,ASST RES SCIENTIST,LSA Psychology,56700.0,12,1.0,28350.0
Ann Arbor,UNIT CUSTODIAN,CW Environmental Svs-Days,36649.6,12,0.8,0.0
Ann Arbor,OCCUPATIONAL THERAPIST,UMH PMR IP OTPT Acute,75192.85,12,0.75,0.0
Ann Arbor,FACILITIES COORDINATOR,School of Information,56534.0,12,1.0,56534.0
Ann Arbor,OCCUPATIONAL THERAPIST,UMH PMR-Med Rehab PT-OT,69735.77,12,1.0,0.0
Ann Arbor,OCCUPATIONAL THERAPIST,UMH PM&R Commonwealth OT/PT,73969.38,12,1.0,0.0
Ann Arbor,ELECTRICIAN,Utilities Electrical Maint,87401.6,12,1.0,0.0
CAMPUS,APPOINTMENT TITLE,APPOINTING DEPT,,,,
,,,,,,
,,,FTR,BASIS,FRACTION,PAID FROM GENL
,,,,,,FUND
Ann Arbor,COMPUTERIZED TOMOGRAPHY TECHNO,UMH Radiology UH,68925.52,12,0.9,0.0
Ann Arbor,RESEARCH AREA SPECIALIST SR,CHRT,71000.0,12,1.0,0.0
Ann Arbor,ADMIN MANAGER INTER HEALTHCARE,O-CTSU Administration,94976.54,12,1.0,0.0
Ann Arbor,AMBULATORY CARE CLINICAL CHIEF,FGP Operations,220000.0,12,0.3,0.0
Ann Arbor,PROFESSOR,Neurology Department,220000.0,12,0.6,0.0
Ann Arbor,INVENTORY CONTROL SENIOR SUPR,Mat'l Mgmt - Warehouse Ops,77500.0,12,1.0,0.0
Ann Arbor,AMBULATORY CARE CLINICAL CHIEF,UMMG Faculty Benefits Appt.,225000.0,12,0.3,0.0
Ann Arbor,CLINICAL INSTRUCTOR,Int Med-General Medicine,225000.0,12,0.7,0.0
Ann Arbor,ACADEMIC ADVISOR/COUNS SENIOR,Industrial & Operations Engin,65519.0,12,1.0,65519.0
Ann Arbor,MEDICAL TECHNOLOGIST,UMH Pathology Blood Bank,59958.72,12,1.0,0.0
Ann Arbor,RESPIRATORY THERAPY TECHNICIAN,CW Peds Pulmonary Function,50931.47,12,0.9,0.0
Ann Arbor,LEO INTERMITTENT LECTURER,School of Social Work,52544.0,8,0.33,17326.56
Ann Arbor,INPATIENT UNIT CLERK,CW Nursing Clerical Services,32700.61,12,1.0,0.0
Ann Arbor,ADMIN COORD/PROJECT COORD,North Campus Region,54492.82,12,1.0,54492.82
Ann Arbor,DENTAL ASSISTANT ASSOCIATE,DENT Patient Services,36224.05,12,1.0,0.0
Ann Arbor,LEO LECTURER I,LSA Mathematics,63341.82,8,1.0,62630.08
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH CSR Adult,81203.2,12,0.9,0.0
Ann Arbor,MEDICAL ASSISTANT,Health Svc Clinic Operations,30500.08,12,1.0,0.0
Ann Arbor,ACADEMIC HUMAN RESOURCES SPEC,LSA Dean: Faculty Acad Affairs,56000.1,12,1.0,56000.0
Ann Arbor,SOFTWARE DEVELOPER SENIOR,UMH Radiation Oncology,108814.05,12,1.0,0.0
Ann Arbor,ALLIED HEALTH INTERMEDIATE SUP,CW Child & Family Life,69010.0,12,1.0,0.0
Ann Arbor,CUSTODIAN II,UMH Environmental Svcs-EVE,37856.0,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH CSR Adult,69222.4,12,0.9,0.0
Ann Arbor,HOSPITAL COOK II,CW Food Procure/Production,41288.0,12,0.8,0.0
Ann Arbor,ADMIN COORD/PROJECT COORD,CW Ped Chronic Dialysis,44500.04,12,1.0,0.0
Ann Arbor,CALL CENTER INTER SUPR INBOUND,KEC Call Center,59315.02,12,1.0,0.0
Ann Arbor,OS PROGRAMMER SENIOR,ITS Infra Sys MiServer,83573.0,12,1.0,0.0
Ann Arbor,APP SYS ANALYST/PROGRAMMER SR,ITS Enterprise App Svcs,93706.0,12,0.75,70281.0
Ann Arbor,LEO LECTURER II,LSA Germanic Languages & Lit.,56100.0,8,0.83,46206.24
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH 8C,70574.4,12,0.9,0.0
Ann Arbor,GROUNDSKEEPER I,Grounds Services,41288.0,12,1.0,41288.0
Ann Arbor,GENETIC COUNSELOR ASSOC,CW Fetal Diagnostic Center,70824.99,12,1.0,0.0
Ann Arbor,ADMIN ASST SR HEALTHCARE,GSA - Administration (GSA/ADM),44435.39,12,1.0,0.0
Ann Arbor,PROJECT ASSOCIATE MANAGER,Int Med-Pulm./Critical Care,60999.9,12,1.0,0.0
Ann Arbor,FOOD SERVICE MANAGER,CW Food Procure/Production,58349.5,12,1.0,0.0
Ann Arbor,RESEARCH ASST PROFESSOR,School of Nursing,109366.43,12,1.0,65619.86
Ann Arbor,EDITOR UNIVERSITY MAGAZINE,Internal Communications,95274.0,12,1.0,95274.0
Ann Arbor,CHIEF NURSING OFCR MED GROUP,CE President - PTO,280000.0,12,1.0,0.0
Ann Arbor,BROADCAST PRODUCER INTER,Michigan Radio,53000.0,12,1.0,0.0
Ann Arbor,CLINICAL RES PROJECT MGR HLTH,Biostatistics Department,69870.0,12,1.0,0.0
Ann Arbor,RESEARCH FELLOW,Sch for Environ and Sustain,52000.0,12,1.0,0.0
Ann Arbor,CLINICAL SUBJECTS COORDINATOR,Research-Clinical Trial Units,51329.98,12,1.0,0.0
Ann Arbor,RESEARCH AREA SPECIALIST SR,LSA Physics,70000.0,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,CW 7E,86985.6,12,0.6,0.0
Ann Arbor,HOUSE OFFICER IV,H.O. Peds - Gastroenterolo,69776.0,12,1.0,0.0
Ann Arbor,PROFESSOR,COE EECS - ECE Division,165110.0,9,1.0,165110.0
Ann Arbor,RESEARCH LABORATORY TECH ASSOC,Pediatrics-Endocrinology,28499.9,12,1.0,0.0
Ann Arbor,CLINICAL NURSING DIRECTOR-UNIT,UMH Canton In-Center Dialysis,124396.81,12,1.0,0.0
Ann Arbor,PATIENT EQUIP ATTENDANT,Logistics Patient Equipment,41288.0,12,0.4,0.0
Ann Arbor,EEG TECHNOLOGIST - NONREGISTER,UMH Epilepsy Laboratory,46589.92,12,1.0,0.0
Ann Arbor,ADMIN SPECIALIST INTER HEALTH,UMH Pharmacy Administration,62233.09,12,1.0,0.0
Ann Arbor,PROFESSOR,Pharmacology Department,225000.0,12,1.0,69765.75
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH Post Anes Care Unit - UH,68889.6,12,1.0,0.0
Ann Arbor,REGISTERED NURSE - LEVEL C,UMH Operating Rooms - CVC,75816.0,12,0.6,0.0
Ann Arbor,REGISTERED NURSE - LEVEL A,UMH 8D,67808.0,12,0.9,0.0
,,,,,,
CAMPUS,APPOINTMENT TITLE,APPOINTING DEPT,,,,
,,,,,,
,,,FTR,BASIS,FRACTION,PAID FROM GENL
,,,,,,FUND
Ann Arbor,ADMINISTRATIVE SPECIALIST,AEC-Architecture & Engineering,69988.6,12,0.7,0.0
Ann Arbor,RESEARCH AREA SPECIALIST SR,ICPSR - Director's Office,93730.0,12,1.0,0.0
Ann Arbor,PROFESSOR,Hlth Behavior & Hlth Ed Dept,171325.0,9,1.0,111666.21
Ann Arbor,ADMINISTRATIVE ASSISTANT INTER,National Forum - SOE,46716.8,12,0.75,23825.57
Ann Arbor,ASSOC PROFESSOR,LSA History,89150.0,9,1.0,89150.0
Ann Arbor,ELECTRONIC IMAGING TECHNICIAN,LibraryInfoTech - Dig. Content,39823.12,12,1.0,39823.12
Ann Arbor,FOOD SVC WORKER II,CW Food Procure/Production,36649.6,12,0.7,0.0
Ann Arbor,TRANSPORTATION MGR HEALTHCARE,Logistics Patient Equipment,81908.34,12,1.0,0.0
Ann Arbor,FOOD SVC WORKER II,UMH Food Procure/Production,36649.6,12,0.56,0.0
Ann Arbor,CUSTODIAN II,UMH Environmental Svcs-EVE,37856.0,12,1.0,0.0
Ann Arbor,FOOD SVC WORKER II,CW Food Procure/Production,36649.6,12,0.56,0.0
Ann Arbor,CUSTODIAN I,UMH Environmental Svcs-EVE,35464.0,12,1.0,0.0
Ann Arbor,NURSING SUPERVISOR,UMH CVC5,100735.0,12,1.0,0.0
Ann Arbor,PARK ENFORC OFFICER,DPSS U of M Police Dept,39728.0,12,1.0,0.0
